corner_num,start_idx,apex_idx,end_idx,corner_duration,entry_throttle,apex_throttle,min_throttle,exit_throttle,max_brake,brake_duration,apex_lateral_g,avg_steering_angle,throttle_application_point,vehicle_id,lap,lap_time,track,race
1,0,0,571,571,0.0,0.0,0.0,98.26,21.595,20,0.24,31.739335664335666,77,GR86-025-47,5,121.421,Barber,Race 1
2,613,614,632,19,39.1,0.0,0.0,100.0,19.67,10,0.866,20.96,630,GR86-025-47,5,121.421,Barber,Race 1
3,660,661,680,20,26.24,0.0,0.0,93.76,29.3,8,0.193,26.823809523809526,678,GR86-025-47,5,121.421,Barber,Race 1
4,702,703,848,146,11.72,0.0,0.0,88.22,52.465,70,0.001,51.38775510204081,842,GR86-025-47,5,121.421,Barber,Race 1
5,880,882,1011,131,46.26,0.0,0.0,100.0,9.875,0,0.889,31.987878787878785,923,GR86-025-47,5,121.421,Barber,Race 1
6,1095,1096,1124,29,34.74,0.0,0.0,80.19,12.925,11,0.178,8.546666666666669,1119,GR86-025-47,5,121.421,Barber,Race 1
7,1150,1152,1496,346,79.09,0.0,0.0,82.72,24.525,79,0.04,33.579538904899145,1150,GR86-025-47,5,121.421,Barber,Race 1
8,1507,1509,1757,250,58.16,0.0,0.0,80.14,10.18,1,0.08,16.87370517928287,1507,GR86-025-47,5,121.421,Barber,Race 1
9,1843,1845,1979,136,52.26,0.0,0.0,82.98,28.37,35,0.472,29.24306569343066,1843,GR86-025-47,5,121.421,Barber,Race 1
10,1992,1995,2139,147,78.88,0.0,0.0,86.79,25.33,35,0.587,21.2445945945946,1992,GR86-025-47,5,121.421,Barber,Race 1
11,2141,2165,2387,246,74.94,0.0,0.0,100.0,17.03,33,0.511,37.399190283400806,2141,GR86-025-47,5,121.421,Barber,Race 1
1,0,3,58,58,41.06,0.0,0.0,84.27,19.305,39,0.003,8.652542372881355,54,GR86-026-72,5,123.204,Barber,Race 1
2,82,85,167,85,75.54,0.0,0.0,97.38,24.555,15,0.033,29.052325581395348,82,GR86-026-72,5,123.204,Barber,Race 1
3,189,192,503,314,54.13,0.0,0.0,86.57000000000001,16.8,24,0.772,43.994285714285716,189,GR86-026-72,5,123.204,Barber,Race 1
4,528,551,593,65,46.84,0.0,0.0,91.13,0.0,0,0.088,12.501515151515152,589,GR86-026-72,5,123.204,Barber,Race 1
5,660,663,692,32,70.43,0.0,0.0,100.0,18.175,18,0.246,20.68181818181818,660,GR86-026-72,5,123.204,Barber,Race 1
6,711,714,893,182,77.23,0.0,0.0,83.09,41.965,76,0.342,48.887978142076506,711,GR86-026-72,5,123.204,Barber,Race 1
7,1071,1073,1140,69,47.52,0.0,0.0,81.79,22.675,10,0.045,18.155714285714282,1138,GR86-026-72,5,123.204,Barber,Race 1
8,1160,1162,1403,243,48.24,0.0,0.0,98.88,28.72,77,0.321,38.77909836065574,1401,GR86-026-72,5,123.204,Barber,Race 1
9,1430,1438,1484,54,72.99,0.0,0.0,97.91,1.8,0,0.708,22.081818181818182,1430,GR86-026-72,5,123.204,Barber,Race 1
10,1568,1570,1773,205,52.42,0.0,0.0,85.85000000000001,14.3,6,0.771,20.67864077669903,1568,GR86-026-72,5,123.204,Barber,Race 1
11,1845,1847,2032,187,59.13,0.0,0.0,86.65,22.095,41,0.112,25.0904255319149,1845,GR86-026-72,5,123.204,Barber,Race 1
12,2054,2055,2195,141,5.99,0.0,0.0,88.98,19.9,7,0.404,21.58943661971831,2188,GR86-026-72,5,123.204,Barber,Race 1
13,2199,2203,2452,253,71.85000000000001,0.0,0.0,100.0,19.245,18,0.726,39.08267716535433,2199,GR86-026-72,5,123.204,Barber,Race 1
1,43,45,156,113,52.96,0.0,0.0,86.82000000000001,90.585,28,0.052,34.75350877192983,43,GR86-033-46,9,117.308,Barber,Race 1
2,161,164,257,96,12.42,0.0,0.0,80.91,49.2,30,0.365,41.40412371134021,255,GR86-033-46,9,117.308,Barber,Race 1
3,581,583,700,119,54.95,0.0,0.0,80.37,86.125,84,0.104,37.25916666666667,581,GR86-033-46,9,117.308,Barber,Race 1
4,1010,1011,1069,59,39.21,0.0,0.0,100.0,103.495,22,0.052,22.18166666666667,1067,GR86-033-46,9,117.308,Barber,Race 1
5,1077,1077,1157,80,0.0,0.0,0.0,80.61,67.39,59,1.106,34.638271604938275,1152,GR86-033-46,9,117.308,Barber,Race 1
6,1576,1576,1618,42,0.0,0.0,0.0,92.22,51.655,9,0.431,20.102325581395352,1617,GR86-033-46,9,117.308,Barber,Race 1
7,1625,1625,1692,67,0.0,0.0,0.0,96.01,54.525,24,0.741,47.21617647058823,1666,GR86-033-46,9,117.308,Barber,Race 1
8,1779,1794,1815,36,73.43,3.4,3.4,82.17,0.0,0,1.264,51.22972972972973,1779,GR86-033-46,9,117.308,Barber,Race 1
9,1834,1846,1902,68,76.05,0.0,0.0,97.75,23.455,11,1.034,31.1,1834,GR86-033-46,9,117.308,Barber,Race 1
10,1909,1911,1992,83,52.53,0.0,0.0,84.45,31.71,38,0.784,37.81190476190476,1909,GR86-033-46,9,117.308,Barber,Race 1
11,2022,2023,2063,41,41.67,0.0,0.0,100.0,80.865,33,0.056,7.03095238095238,2062,GR86-033-46,9,117.308,Barber,Race 1
1,14,18,314,300,47.1,0.0,0.0,83.29,18.585,11,0.382,32.614950166112955,100,GR86-036-98,5,121.115,Barber,Race 1
2,323,332,337,14,74.64,28.84,28.84,96.64,0.0,0,1.079,64.69333333333333,323,GR86-036-98,5,121.115,Barber,Race 1
3,343,347,402,59,79.73,0.0,0.0,83.89,4.655,0,1.193,54.629999999999995,343,GR86-036-98,5,121.115,Barber,Race 1
4,444,451,480,36,67.68,0.0,0.0,100.0,4.595,0,0.409,24.8027027027027,444,GR86-036-98,5,121.115,Barber,Race 1
5,532,536,564,32,71.49,0.0,0.0,92.01,0.0,0,0.374,23.736363636363635,532,GR86-036-98,5,121.115,Barber,Race 1
6,647,649,836,189,60.79,0.0,0.0,80.08,27.97,62,0.529,49.36052631578947,647,GR86-036-98,5,121.115,Barber,Race 1
7,846,851,918,72,75.63,0.0,0.0,81.56,3.065,0,1.149,53.563013698630144,846,GR86-036-98,5,121.115,Barber,Race 1
8,1087,1091,1100,13,78.95,18.67,18.67,100.0,0.0,0,0.545,12.314285714285713,1087,GR86-036-98,5,121.115,Barber,Race 1
9,1136,1138,1341,205,53.36,0.0,0.0,91.04,19.58,98,0.085,30.413592233009712,1136,GR86-036-98,5,121.115,Barber,Race 1
10,1353,1356,1397,44,66.72,0.0,0.0,100.0,0.0,0,1.207,63.97555555555556,1353,GR86-036-98,5,121.115,Barber,Race 1
11,1461,1466,1478,17,73.31,0.0,0.0,85.87,0.0,0,0.87,32.56666666666667,1461,GR86-036-98,5,121.115,Barber,Race 1
12,1511,1516,1540,29,76.46000000000001,0.0,0.0,86.76,2.395,0,0.923,27.386666666666674,1511,GR86-036-98,5,121.115,Barber,Race 1
13,1624,1641,1745,121,78.58,0.0,0.0,92.52,15.395,32,0.956,24.307377049180328,1624,GR86-036-98,5,121.115,Barber,Race 1
14,1874,1877,2012,138,61.13,0.0,0.0,84.43,16.085,19,0.64,33.84388489208633,1874,GR86-036-98,5,121.115,Barber,Race 1
15,2030,2036,2040,10,76.7,46.25,46.25,91.57,0.0,0,0.404,12.327272727272726,2030,GR86-036-98,5,121.115,Barber,Race 1
16,2043,2053,2180,137,71.42,0.0,0.0,83.76,36.395,31,0.278,21.984057971014494,2043,GR86-036-98,5,121.115,Barber,Race 1
17,2198,2201,2414,216,56.65,0.0,0.0,88.08,22.28,33,0.496,37.04377880184332,2198,GR86-036-98,5,121.115,Barber,Race 1
1,49,50,108,59,73.18,0.0,0.0,84.09,93.405,30,0.106,9.79,49,GR86-038-93,2,111.062,Barber,Race 1
2,109,117,135,26,78.34,0.0,0.0,83.10000000000001,0.0,0,0.8220000000000001,50.84074074074075,109,GR86-038-93,2,111.062,Barber,Race 1
3,179,180,245,66,43.38,0.0,0.0,87.18,31.62,20,0.431,33.26417910447761,244,GR86-038-93,2,111.062,Barber,Race 1
4,284,285,301,17,45.36,0.0,0.0,82.22,22.19,4,1.058,61.95000000000001,299,GR86-038-93,2,111.062,Barber,Race 1
5,305,336,376,71,79.44,0.0,0.0,100.0,82.08500000000001,8,1.185,69.3763888888889,305,GR86-038-93,2,111.062,Barber,Race 1
6,644,645,720,76,35.7,0.0,0.0,80.17,85.35000000000001,28,0.069,59.37272727272728,717,GR86-038-93,2,111.062,Barber,Race 1
7,977,978,1132,155,24.05,0.0,0.0,86.75,92.58,71,0.127,42.100641025641025,1048,GR86-038-93,2,111.062,Barber,Race 1
8,1517,1518,1627,110,33.4,0.0,0.0,95.81,84.235,42,0.122,32.09099099099099,1577,GR86-038-93,2,111.062,Barber,Race 1
9,1651,1660,1666,15,75.97,19.68,19.68,81.36,0.0,0,0.96,20.462500000000002,1651,GR86-038-93,2,111.062,Barber,Race 1
10,1668,1676,1678,10,68.4,52.78,52.78,82.7,0.0,0,0.811,22.472727272727273,1668,GR86-038-93,2,111.062,Barber,Race 1
11,1713,1718,2044,331,74.85000000000001,0.0,0.0,90.7,17.580000000000002,29,0.963,49.76596385542168,1713,GR86-038-93,2,111.062,Barber,Race 1
12,2065,2070,2179,114,60.72,0.0,0.0,83.02,46.59,41,1.028,20.689565217391305,2065,GR86-038-93,2,111.062,Barber,Race 1
1,45,46,124,79,65.98,0.0,0.0,100.0,65.205,38,0.007,20.32125,45,GR86-040-3,3,112.488,Barber,Race 1
2,187,188,199,12,42.5,0.0,0.0,100.0,53.275,11,0.173,18.799999999999997,198,GR86-040-3,3,112.488,Barber,Race 1
3,210,212,249,39,33.95,0.0,0.0,82.17,108.085,31,0.776,42.817499999999995,248,GR86-040-3,3,112.488,Barber,Race 1
4,343,345,384,41,72.19,0.0,0.0,100.0,95.65,29,1.174,47.17857142857143,343,GR86-040-3,3,112.488,Barber,Race 1
5,671,672,758,87,32.65,0.0,0.0,100.0,97.22,65,0.085,50.07840909090908,757,GR86-040-3,3,112.488,Barber,Race 1
6,1075,1077,1201,126,70.4,0.0,0.0,100.0,96.26,85,0.143,40.04409448818897,1075,GR86-040-3,3,112.488,Barber,Race 1
7,1645,1646,1689,44,45.29,0.0,0.0,82.85000000000001,34.81,27,0.073,22.575555555555557,1689,GR86-040-3,3,112.488,Barber,Race 1
8,1713,1715,1759,46,78.67,0.0,0.0,100.0,60.08,24,0.532,42.49148936170213,1713,GR86-040-3,3,112.488,Barber,Race 1
9,1835,1836,1900,65,52.22,0.0,0.0,84.78,34.15,17,0.101,35.234848484848484,1835,GR86-040-3,3,112.488,Barber,Race 1
10,1928,1930,2053,125,55.54,0.0,0.0,100.0,22.995,28,0.897,36.49682539682539,1928,GR86-040-3,3,112.488,Barber,Race 1
11,2088,2094,2143,55,76.06,0.0,0.0,98.45,16.740000000000002,5,0.713,23.151785714285715,2088,GR86-040-3,3,112.488,Barber,Race 1
12,2197,2200,2332,135,68.88,0.0,0.0,83.46000000000001,37.77,51,1.254,15.563970588235296,2197,GR86-040-3,3,112.488,Barber,Race 1
13,2342,2368,2386,44,78.61,37.43,37.43,89.58,0.0,0,0.001,5.1,2342,GR86-040-3,3,112.488,Barber,Race 1
14,2406,2409,2492,86,74.69,0.0,0.0,100.0,0.0,0,0.007,5.101149425287357,2406,GR86-040-3,3,112.488,Barber,Race 1
1,62,69,126,64,77.35000000000001,0.0,0.0,84.85000000000001,75.095,38,0.302,22.644615384615385,62,GR86-047-21,3,110.294,Barber,Race 1
2,198,216,252,54,66.1,0.0,0.0,90.45,80.345,40,0.673,33.485454545454544,198,GR86-047-21,3,110.294,Barber,Race 1
3,253,256,263,10,54.45,0.0,0.0,97.67,0.0,0,0.948,99.67272727272726,253,GR86-047-21,3,110.294,Barber,Race 1
4,304,306,316,12,76.95,0.0,0.0,100.0,0.0,0,0.912,53.43076923076923,304,GR86-047-21,3,110.294,Barber,Race 1
5,319,337,358,39,70.04,0.02,0.02,89.84,0.0,0,1.096,66.7975,319,GR86-047-21,3,110.294,Barber,Race 1
6,377,385,388,11,77.23,3.06,3.06,90.02,0.0,0,1.173,58.14166666666666,377,GR86-047-21,3,110.294,Barber,Race 1
7,639,642,763,124,72.01,0.0,0.0,81.91,87.425,81,0.059,68.2992,639,GR86-047-21,3,110.294,Barber,Race 1
8,1018,1021,1092,74,70.84,0.0,0.0,85.31,60.675,38,0.26,24.656000000000002,1018,GR86-047-21,3,110.294,Barber,Race 1
9,1094,1100,1169,75,79.8,0.0,0.0,93.96,93.865,35,0.579,46.3328947368421,1094,GR86-047-21,3,110.294,Barber,Race 1
10,1604,1606,1668,64,59.78,0.0,0.0,87.19,28.935,27,0.412,30.287692307692307,1604,GR86-047-21,3,110.294,Barber,Race 1
11,1669,1676,1731,62,55.82,0.04,0.04,87.49,64.275,16,0.745,49.14444444444446,1669,GR86-047-21,3,110.294,Barber,Race 1
12,1751,1761,1765,14,78.03,67.18,67.18,100.0,0.0,0,0.885,51.406666666666666,1751,GR86-047-21,3,110.294,Barber,Race 1
13,1791,1793,2050,259,47.68,0.0,0.0,85.76,12.835,14,0.304,43.77423076923077,2048,GR86-047-21,3,110.294,Barber,Race 1
1,0,37,91,91,12.81,0.0,0.0,89.33,0.0,0,0.079,11.041304347826088,89,GR86-063-113,5,118.605,Barber,Race 1
2,110,116,199,89,58.72,0.0,0.0,96.16,0.0,0,0.091,31.34,110,GR86-063-113,5,118.605,Barber,Race 1
3,243,245,481,238,68.78,0.0,0.0,91.03,29.74,26,0.35,51.53807531380754,243,GR86-063-113,5,118.605,Barber,Race 1
4,578,585,865,287,54.5,0.0,0.0,81.23,20.725,58,0.368,25.571527777777778,578,GR86-063-113,5,118.605,Barber,Race 1
5,959,967,1140,181,57.93,0.0,0.0,97.68,13.045,10,0.191,18.750000000000004,959,GR86-063-113,5,118.605,Barber,Race 1
6,1233,1236,1368,135,63.05,0.0,0.0,80.62,47.55,51,0.551,41.52867647058823,1233,GR86-063-113,5,118.605,Barber,Race 1
7,1443,1446,1515,72,75.33,0.0,0.0,94.09,13.08,13,0.8230000000000001,10.20821917808219,1443,GR86-063-113,5,118.605,Barber,Race 1
8,1619,1622,1736,117,66.7,0.0,0.0,80.97,2.7,0,0.7020000000000001,15.125423728813558,1619,GR86-063-113,5,118.605,Barber,Race 1
9,1785,1785,2207,422,0.0,0.0,0.0,82.33,31.085,33,0.05,25.782505910165483,2206,GR86-063-113,5,118.605,Barber,Race 1
10,2225,2227,2359,134,77.16,0.0,0.0,82.12,32.015,22,0.431,51.108148148148146,2225,GR86-063-113,5,118.605,Barber,Race 1
1,27,32,44,17,62.48,6.99,6.99,84.55,0.0,0,0.092,3.677777777777778,27,GR86-065-5,3,114.078,Barber,Race 1
2,69,72,128,59,75.76,0.0,0.0,86.62,30.215,36,0.163,20.64666666666667,69,GR86-065-5,3,114.078,Barber,Race 1
3,186,187,205,19,50.31,0.0,0.0,89.35000000000001,2.045,0,1.219,28.854999999999997,186,GR86-065-5,3,114.078,Barber,Race 1
4,210,211,265,55,35.46,0.0,0.0,92.38,76.65,33,0.741,59.54642857142858,264,GR86-065-5,3,114.078,Barber,Race 1
5,292,308,321,29,42.28,4.61,4.61,82.02,0.0,0,1.184,62.690000000000005,314,GR86-065-5,3,114.078,Barber,Race 1
6,329,352,463,134,50.97,0.0,0.0,95.82,0.0,0,0.528,51.00888888888889,329,GR86-065-5,3,114.078,Barber,Race 1
7,722,725,807,85,26.97,0.0,0.0,92.38,99.74,48,0.132,71.17906976744186,806,GR86-065-5,3,114.078,Barber,Race 1
8,1088,1091,1148,60,36.01,0.0,0.0,100.0,67.555,25,0.508,25.39016393442623,1145,GR86-065-5,3,114.078,Barber,Race 1
9,1156,1160,1224,68,46.64,0.0,0.0,88.84,65.025,43,0.229,57.35072463768116,1221,GR86-065-5,3,114.078,Barber,Race 1
10,1496,1503,1506,10,78.62,67.14,67.14,83.12,0.0,0,1.251,54.89090909090908,1496,GR86-065-5,3,114.078,Barber,Race 1
11,1657,1663,1706,49,59.79,0.0,0.0,89.10000000000001,34.78,23,0.474,17.514,1657,GR86-065-5,3,114.078,Barber,Race 1
12,1718,1721,1771,53,67.29,0.0,0.0,83.69,69.83,20,0.201,52.77592592592592,1718,GR86-065-5,3,114.078,Barber,Race 1
13,1834,1839,2090,256,65.91,0.0,0.0,88.85000000000001,15.06,19,0.38,45.42645914396887,1834,GR86-065-5,3,114.078,Barber,Race 1
14,2105,2111,2162,57,55.72,0.0,0.0,83.77,0.0,0,0.153,35.251724137931035,2105,GR86-065-5,3,114.078,Barber,Race 1
1,352,354,507,155,37.3,0.0,0.0,91.76,42.085,24,0.152,37.52756410256411,493,GR86-038-93,17,110.129,Barber,Race 2
2,516,523,543,27,76.48,59.13,59.13,86.85000000000001,0.0,0,1.027,64.6857142857143,516,GR86-038-93,17,110.129,Barber,Race 2
3,814,815,959,145,28.43,0.0,0.0,83.96000000000001,75.095,69,0.166,41.22671232876713,941,GR86-038-93,17,110.129,Barber,Race 2
4,1239,1240,1300,61,31.78,0.0,0.0,83.18,57.41,31,0.065,21.630645161290325,1300,GR86-038-93,17,110.129,Barber,Race 2
5,1310,1311,1393,83,4.88,0.0,0.0,90.23,61.025,51,1.164,60.88452380952381,1381,GR86-038-93,17,110.129,Barber,Race 2
6,1816,1818,1869,53,77.97,0.0,0.0,82.3,46.955,24,0.245,19.359259259259257,1816,GR86-038-93,17,110.129,Barber,Race 2
7,1870,1870,1911,41,0.0,0.0,0.0,88.94,83.96000000000001,22,0.8,47.785714285714285,1909,GR86-038-93,17,110.129,Barber,Race 2
8,2005,2031,2056,51,76.35000000000001,0.0,0.0,80.8,0.0,0,1.434,58.95000000000001,2005,GR86-038-93,17,110.129,Barber,Race 2
9,2101,2103,2192,91,76.32000000000001,0.0,0.0,88.67,53.870000000000005,51,1.199,33.85869565217391,2101,GR86-038-93,17,110.129,Barber,Race 2
10,2264,2266,2282,18,74.29,32.06,32.06,80.85000000000001,0.0,0,1.017,49.80526315789474,2264,GR86-038-93,17,110.129,Barber,Race 2
1,0,0,612,612,0.0,0.0,0.0,80.65,17.81,63,0.042,9.03784665579119,604,GR86-057-57,16,127.952,Indianapolis,Race 1
2,658,688,716,58,79.08,14.05,14.05,81.71000000000001,0.0,0,1.007,69.38644067796609,658,GR86-057-57,16,127.952,Indianapolis,Race 1
3,809,842,944,135,79.12,0.0,0.0,81.36,21.655,29,0.765,50.419852941176465,809,GR86-057-57,16,127.952,Indianapolis,Race 1
4,1028,1042,1074,46,77.37,60.61,60.61,80.35000000000001,0.0,0,0.926,29.738297872340432,1028,GR86-057-57,16,127.952,Indianapolis,Race 1
5,1280,1315,1545,265,79.62,0.0,0.0,80.13,24.735,102,0.017,16.995488721804513,1280,GR86-057-57,16,127.952,Indianapolis,Race 1
6,1625,1689,1843,218,79.23,0.1,0.1,80.09,0.0,0,0.586,53.81826484018265,1625,GR86-057-57,16,127.952,Indianapolis,Race 1
7,2009,2039,2301,292,65.1,0.0,0.0,82.38,16.435,75,0.73,32.99795221843003,2009,GR86-057-57,16,127.952,Indianapolis,Race 1
8,2314,2338,2438,124,79.63,0.0,0.0,85.36,8.120000000000001,0,0.419,51.770399999999995,2314,GR86-057-57,16,127.952,Indianapolis,Race 1
9,2480,2503,2585,105,79.76,6.4,6.4,81.44,0.0,0,0.245,28.171698113207544,2480,GR86-057-57,16,127.952,Indianapolis,Race 1
1,37,43,58,21,74.9,0.03,0.03,88.60000000000001,30.825,17,0.747,33.03181818181818,37,GR86-006-7,2,150.72,Indianapolis,Race 1
2,114,117,138,24,44.56,0.0,0.0,86.19,37.265,23,0.194,27.500000000000004,137,GR86-006-7,2,150.72,Indianapolis,Race 1
3,192,195,211,19,70.17,0.0,0.0,91.79,66.305,18,0.591,30.97,192,GR86-006-7,2,150.72,Indianapolis,Race 1
4,284,288,309,25,55.120000000000005,0.0,0.0,87.5,43.645,20,0.092,7.134615384615383,284,GR86-006-7,2,150.72,Indianapolis,Race 1
5,389,392,491,102,68.83,0.0,0.0,80.92,96.43,39,0.075,50.93883495145631,389,GR86-006-7,2,150.72,Indianapolis,Race 1
6,521,541,567,46,64.91,2.18,2.18,80.29,17.185,21,1.14,66.5063829787234,521,GR86-006-7,2,150.72,Indianapolis,Race 1
7,572,585,605,33,79.44,47.94,47.94,85.42,0.0,0,0.721,44.06470588235294,572,GR86-006-7,2,150.72,Indianapolis,Race 1
8,607,619,632,25,77.72,11.41,11.41,83.74,28.55,13,0.75,43.40384615384615,607,GR86-006-7,2,150.72,Indianapolis,Race 1
9,666,669,722,56,64.21000000000001,0.0,0.0,82.37,17.87,7,0.955,30.703508771929826,666,GR86-006-7,2,150.72,Indianapolis,Race 1
10,765,768,891,126,76.55,0.0,0.0,81.74,39.495,37,0.611,47.740944881889774,765,GR86-006-7,2,150.72,Indianapolis,Race 1
11,931,938,1043,112,70.63,2.52,2.52,82.91,32.685,17,0.363,20.85486725663717,931,GR86-006-7,2,150.72,Indianapolis,Race 1
12,1062,1064,1085,23,42.22,0.0,0.0,93.63,60.825,21,0.439,9.141666666666667,1080,GR86-006-7,2,150.72,Indianapolis,Race 1
13,1147,1150,1165,18,54.76,0.0,0.0,84.5,69.435,19,0.5700000000000001,23.673684210526318,1147,GR86-006-7,2,150.72,Indianapolis,Race 1
14,1205,1208,1229,24,65.67,6.8,6.8,86.27,39.155,21,0.019,3.5839999999999996,1205,GR86-006-7,2,150.72,Indianapolis,Race 1
15,1285,1289,1310,25,55.14,1.9,1.9,92.88,61.97,22,0.028,0.24615384615384617,1285,GR86-006-7,2,150.72,Indianapolis,Race 1
16,1361,1364,1387,26,59.1,0.0,0.0,88.22,47.49,23,0.376,11.803703703703704,1361,GR86-006-7,2,150.72,Indianapolis,Race 1
17,1439,1446,1462,23,31.5,0.0,0.0,81.29,63.8,21,0.463,15.325000000000001,1458,GR86-006-7,2,150.72,Indianapolis,Race 1
18,1535,1538,1566,31,34.980000000000004,0.0,0.0,86.81,87.12,30,0.082,2.15,1561,GR86-006-7,2,150.72,Indianapolis,Race 1
19,1573,1590,1892,319,61.74,0.0,0.0,80.03,9.995,0,0.013,37.228125,1573,GR86-006-7,2,150.72,Indianapolis,Race 1
20,1919,1921,3258,1339,46.82,0.0,0.0,81.43,52.435,52,0.391,23.3794776119403,2655,GR86-006-7,2,150.72,Indianapolis,Race 1
1,4,26,120,116,76.03,0.0,0.0,86.37,0.0,0,0.022,3.3717948717948723,4,GR86-037-03,14,122.583,Indianapolis,Race 1
2,132,181,301,169,79.13,0.0,0.0,100.0,67.295,87,0.093,19.169999999999998,132,GR86-037-03,14,122.583,Indianapolis,Race 1
3,368,385,407,39,78.16,9.65,9.65,93.5,0.0,0,0.943,69.1275,368,GR86-037-03,14,122.583,Indianapolis,Race 1
4,542,544,601,59,55.31,0.0,0.0,93.32,80.62,28,0.8140000000000001,37.98499999999999,542,GR86-037-03,14,122.583,Indianapolis,Race 1
5,609,611,637,28,75.51,27.8,27.8,83.37,0.0,0,1.246,59.372413793103455,609,GR86-037-03,14,122.583,Indianapolis,Race 1
6,1027,1028,1526,499,9.99,0.0,0.0,97.22,104.99,98,0.013,35.234,1232,GR86-037-03,14,122.583,Indianapolis,Race 1
7,1694,1853,1997,303,71.97,0.04,0.04,86.69,67.265,50,0.084,21.785855263157895,1694,GR86-037-03,14,122.583,Indianapolis,Race 1
8,2077,2080,2136,59,75.04,0.0,0.0,100.0,43.735,18,0.245,64.24,2077,GR86-037-03,14,122.583,Indianapolis,Race 1
9,2143,2152,2161,18,78.61,65.06,65.06,86.67,0.0,0,0.947,54.336842105263166,2143,GR86-037-03,14,122.583,Indianapolis,Race 1
1,87,87,293,206,0.0,0.0,0.0,89.56,72.15,153,0.052,17.13478260869565,293,GR86-040-3,14,127.304,Indianapolis,Race 1
2,334,352,380,46,71.42,0.0,0.0,80.39,0.0,0,1.121,57.53829787234043,334,GR86-040-3,14,127.304,Indianapolis,Race 1
3,498,511,714,216,77.23,0.0,0.0,84.82000000000001,32.2,36,1.001,29.888940092165896,498,GR86-040-3,14,127.304,Indianapolis,Race 1
4,956,958,1309,353,61.36,0.0,0.0,88.13,35.83,112,0.021,16.992937853107346,956,GR86-040-3,14,127.304,Indianapolis,Race 1
5,1334,1337,1418,84,55.54,0.0,0.0,100.0,3.13,0,0.154,31.81058823529412,1334,GR86-040-3,14,127.304,Indianapolis,Race 1
6,1431,1434,1492,61,56.81,0.0,0.0,92.54,5.34,0,0.551,44.569354838709685,1431,GR86-040-3,14,127.304,Indianapolis,Race 1
7,1506,1508,1558,52,64.75,0.0,0.0,100.0,0.0,0,0.107,43.00566037735849,1506,GR86-040-3,14,127.304,Indianapolis,Race 1
8,1723,1727,2058,335,74.41,0.0,0.0,88.74,35.645,83,0.6890000000000001,20.996130952380955,1723,GR86-040-3,14,127.304,Indianapolis,Race 1
9,2096,2106,2195,99,76.79,0.0,0.0,95.88,10.805,7,0.259,48.88799999999999,2096,GR86-040-3,14,127.304,Indianapolis,Race 1
1,0,541,676,676,13.36,0.0,0.0,89.33,0.0,0,0.8210000000000001,48.70561299852289,670,GR86-033-46,17,133.722,Indianapolis,Race 1
2,697,737,988,291,73.83,0.0,0.0,98.01,0.0,0,0.506,36.8013698630137,697,GR86-033-46,17,133.722,Indianapolis,Race 1
3,1023,1097,1177,154,66.5,0.0,0.0,80.75,0.0,0,0.741,23.02709677419355,1023,GR86-033-46,17,133.722,Indianapolis,Race 1
4,1217,1252,1384,167,77.53,0.07,0.07,94.34,0.0,0,0.674,28.885119047619046,1217,GR86-033-46,17,133.722,Indianapolis,Race 1
5,1461,1462,1547,86,13.56,0.0,0.0,97.59,104.5,50,0.044,41.85747126436782,1538,GR86-033-46,17,133.722,Indianapolis,Race 1
6,1612,1630,2542,930,73.59,0.0,0.0,91.21,40.655,147,1.121,33.64940923737916,1612,GR86-033-46,17,133.722,Indianapolis,Race 1
7,2547,2560,2617,70,77.87,0.0,0.0,100.0,17.365000000000002,13,0.963,32.618309859154934,2547,GR86-033-46,17,133.722,Indianapolis,Race 1
8,2642,2644,2657,15,59.57,0.0,0.0,100.0,24.83,9,0.248,16.762500000000003,2642,GR86-033-46,17,133.722,Indianapolis,Race 1
9,2681,2683,2699,18,55.03,0.0,0.0,100.0,5.525,0,0.322,27.8,2681,GR86-033-46,17,133.722,Indianapolis,Race 1
1,109,111,119,10,50.48,0.02,0.02,87.78,59.925,9,0.525,14.981818181818182,109,GR86-002-000,17,134.003,Indianapolis,Race 1
2,231,235,241,10,46.27,0.29,0.29,83.21000000000001,49.96,10,0.014,6.6000000000000005,241,GR86-002-000,17,134.003,Indianapolis,Race 1
3,270,272,284,14,61.690000000000005,0.11,0.11,85.0,66.185,11,0.647,19.740000000000002,270,GR86-002-000,17,134.003,Indianapolis,Race 1
4,313,316,323,10,44.22,0.06,0.06,89.54,58.05,10,0.062,8.909090909090908,322,GR86-002-000,17,134.003,Indianapolis,Race 1
5,347,349,603,256,68.17,0.02,0.02,89.99,47.705,35,0.549,34.70817120622568,347,GR86-002-000,17,134.003,Indianapolis,Race 1
6,666,685,708,42,62.16,3.84,3.84,84.36,0.0,0,0.784,42.93720930232558,666,GR86-002-000,17,134.003,Indianapolis,Race 1
7,732,755,786,54,70.48,0.07,0.07,82.84,0.0,0,0.7000000000000001,23.347272727272717,732,GR86-002-000,17,134.003,Indianapolis,Race 1
8,795,804,910,115,68.35000000000001,0.01,0.01,85.69,14.42,14,0.5720000000000001,45.72844827586208,795,GR86-002-000,17,134.003,Indianapolis,Race 1
9,982,1017,1053,71,78.51,0.34,0.34,86.95,9.905,0,0.099,16.922222222222224,982,GR86-002-000,17,134.003,Indianapolis,Race 1
